"datetime","wtr_2.3","wtr_4.6","wtr_6.2","wtr_7.6","wtr_8.9","wtr_10.7","wtr_12.2","wtr_13.7","wtr_18.3","wtr_21.3","wtr_24.4","wtr_27.4"
2021-06-24 14:00:00,23.0361666666667,19.921,14.9541666666667,12.4425,10.3946666666667,8.0895,7.18866666666667,6.5295,5.55583333333333,5.21416666666667,5.09516666666667,5.03083333333333
2021-06-24 15:00:00,23.0893333333333,19.8203333333333,14.9326666666667,12.4691666666667,10.4911666666667,8.14783333333333,7.112,6.478,5.549,5.216,5.09833333333333,5.04733333333333
2021-06-24 16:00:00,23.1618333333333,19.3788333333333,15.0661666666667,12.4573333333333,10.5186666666667,8.121,7.0575,6.47483333333333,5.49983333333333,5.21116666666667,5.1035,5.04566666666667
2021-06-24 17:00:00,23.321,19.3258333333333,15.1203333333333,12.4473333333333,10.3885,8.19333333333333,7.0975,6.57833333333333,5.51333333333333,5.2095,5.10183333333333,5.0375
2021-06-24 18:00:00,23.4955,19.8988333333333,15.0786666666667,12.2448333333333,10.2125,8.14933333333333,7.19483333333333,6.57183333333333,5.53283333333333,5.219,5.097,5.026
2021-06-24 19:00:00,23.5916666666667,19.9295,15.0086666666667,12.5473333333333,10.3931666666667,8.13683333333333,7.2445,6.57183333333333,5.57066666666667,5.22066666666667,5.09683333333333,5.018
2021-06-24 20:00:00,23.6406666666667,19.7911666666667,14.9013333333333,12.6426666666667,10.3445,8.04866666666667,7.1135,6.483,5.5,5.203,5.08233333333333,5.02266666666667
2021-06-24 21:00:00,23.6836666666667,19.5646666666667,15.069,12.5795,10.5338333333333,8.19633333333333,7.174,6.59416666666667,5.551,5.2305,5.08866666666667,5.01633333333333
2021-06-24 22:00:00,23.621,19.8065,15.2665,12.5575,10.3218333333333,8.168,7.20133333333333,6.61216666666667,5.554,5.23033333333333,5.09833333333333,5.02133333333333
2021-06-24 23:00:00,23.4811666666667,20.3536666666667,15.1635,12.5118333333333,10.502,8.008,7.15033333333333,6.56516666666667,5.5755,5.21916666666667,5.1035,5.0325
2021-06-25 00:00:00,23.4436666666667,20.4123333333333,14.871,12.7088333333333,10.2703333333333,8.011,7.05916666666667,6.45366666666667,5.53266666666667,5.2045,5.11333333333333,5.023
2021-06-25 01:00:00,23.4478333333333,20.9643333333333,14.5243333333333,12.5266666666667,10.3643333333333,8.1085,7.15033333333333,6.5445,5.5165,5.19466666666667,5.07883333333333,5.02433333333333
2021-06-25 02:00:00,23.4631666666667,20.931,15.096,12.4573333333333,10.3746666666667,8.149,7.18383333333333,6.60083333333333,5.51166666666667,5.203,5.0775,5.01483333333333
2021-06-25 03:00:00,23.4645,20.369,15.2723333333333,12.4043333333333,10.3448333333333,8.20583333333333,7.2875,6.63466666666667,5.57583333333333,5.229,5.08866666666667,5.01816666666667
2021-06-25 04:00:00,23.473,20.4483333333333,15.195,12.4543333333333,10.1001666666667,8.292,7.23633333333333,6.5475,5.50316666666667,5.21283333333333,5.10666666666667,5.03266666666667
2021-06-25 05:00:00,23.4448333333333,20.4861666666667,14.8208333333333,12.4368333333333,10.5078333333333,8.33583333333333,7.25883333333333,6.47333333333333,5.444,5.188,5.0855,5.03083333333333
2021-06-25 06:00:00,23.4341666666667,20.9086666666667,14.8395,12.5383333333333,10.5248333333333,8.157,7.11666666666667,6.4325,5.45566666666667,5.198,5.105,5.02933333333333
2021-06-25 07:00:00,23.4115,21.3773333333333,14.7588333333333,12.5236666666667,10.3855,8.02033333333333,7.01433333333333,6.49416666666667,5.48516666666667,5.20616666666667,5.10833333333333,5.026
2021-06-25 08:00:00,23.3501666666667,21.147,14.6856666666667,12.5458333333333,10.2321666666667,8.04716666666667,7.15183333333333,6.61866666666667,5.615,5.27033333333333,5.12833333333333,5.02633333333333
2021-06-25 09:00:00,23.2791666666667,20.5446666666667,14.97,12.603,10.3928333333333,8.04083333333333,7.2015,6.56716666666667,5.49166666666667,5.20283333333333,5.08733333333333,5.00166666666667
2021-06-25 10:00:00,23.2581666666667,20.2281666666667,15.0875,12.6383333333333,10.4885,8.1805,7.11516666666667,6.544,5.46533333333333,5.19133333333333,5.07916666666667,5.01
2021-06-25 11:00:00,23.2246666666667,20.0186666666667,15.0403333333333,12.7573333333333,10.2763333333333,8.19466666666667,7.19333333333333,6.59133333333333,5.54433333333333,5.21283333333333,5.0775,5.02616666666667
2021-06-25 12:00:00,23.1913333333333,20.5878333333333,15.0675,12.547,10.2975,8.10666666666667,7.09766666666667,6.53616666666667,5.58066666666667,5.22233333333333,5.10016666666667,5.03083333333333
2021-06-25 13:00:00,23.1673333333333,20.2045,15.2753333333333,12.3836666666667,10.3823333333333,7.96383333333333,7.088,6.57183333333333,5.6055,5.237,5.09516666666667,5.02783333333333
2021-06-25 14:00:00,23.1631666666667,20.4513333333333,14.8695,12.622,10.384,8.03766666666667,7.09916666666667,6.55216666666667,5.4785,5.17616666666667,5.08216666666667,5.034
2021-06-25 15:00:00,23.1645,20.2965,15.0546666666667,12.584,10.2808333333333,8.05183333333333,7.36383333333333,6.6315,5.48666666666667,5.2095,5.09533333333333,5.02766666666667
2021-06-25 16:00:00,23.1465,20.0146666666667,15.0601666666667,12.4881666666667,10.1351666666667,8.20083333333333,7.24266666666667,6.52483333333333,5.50016666666667,5.22416666666667,5.1,5.02933333333333
2021-06-25 17:00:00,23.152,20.0956666666667,15.1148333333333,12.2421666666667,10.3943333333333,8.29033333333333,7.2255,6.58466666666667,5.51466666666667,5.22216666666667,5.10183333333333,5.03416666666667
2021-06-25 18:00:00,23.1728333333333,20.2253333333333,14.9928333333333,12.4338333333333,10.39,8.42333333333333,7.21716666666667,6.61066666666667,5.51333333333333,5.23383333333333,5.11166666666667,5.0245
2021-06-25 19:00:00,23.1996666666667,20.684,14.9386666666667,12.5941666666667,10.5155,8.27783333333333,7.05133333333333,6.50883333333333,5.49683333333333,5.2175,5.10666666666667,5.02783333333333
2021-06-25 20:00:00,23.226,20.4638333333333,14.9183333333333,12.5663333333333,10.5306666666667,8.09583333333333,7.07033333333333,6.3905,5.49166666666667,5.21416666666667,5.11166666666667,5.02933333333333
2021-06-25 21:00:00,23.2468333333333,20.2588333333333,15.2235,12.5983333333333,10.49,8.09733333333333,7.0975,6.52666666666667,5.5445,5.24366666666667,5.1035,5.04066666666667
2021-06-25 22:00:00,23.2723333333333,20.6758333333333,15.3493333333333,12.4131666666667,10.2036666666667,8.0975,7.22216666666667,6.6235,5.5345,5.21583333333333,5.09683333333333,5.044
2021-06-25 23:00:00,23.3026666666667,20.687,14.8753333333333,12.4718333333333,10.3461666666667,8.0095,7.10066666666667,6.5445,5.51983333333333,5.22233333333333,5.08383333333333,5.02616666666667
2021-06-26 00:00:00,23.3321666666667,20.715,14.8351666666667,12.7925,10.3795,8.05183333333333,7.187,6.58633333333333,5.50816666666667,5.1895,5.07083333333333,5.01333333333333
2021-06-26 01:00:00,23.3615,21.1623333333333,14.8466666666667,12.6146666666667,10.5185,8.16483333333333,7.3195,6.58633333333333,5.51816666666667,5.22883333333333,5.08383333333333,5.0325
2021-06-26 02:00:00,23.371,21.3376666666667,14.9613333333333,12.3113333333333,10.3263333333333,8.26233333333333,7.1745,6.69916666666667,5.574,5.21916666666667,5.10016666666667,5.02766666666667
2021-06-26 03:00:00,23.3111666666667,21.1385,14.9958333333333,12.5116666666667,10.405,8.33116666666667,7.11683333333333,6.48766666666667,5.4685,5.19133333333333,5.07733333333333,5.044
2021-06-26 04:00:00,23.2778333333333,20.5221666666667,14.7891666666667,12.6045,10.6058333333333,8.195,7.09266666666667,6.39066666666667,5.4455,5.203,5.0805,5.03916666666667
2021-06-26 05:00:00,23.2358333333333,20.1498333333333,15.0631666666667,12.5368333333333,10.4868333333333,8.17733333333333,7.203,6.56216666666667,5.44566666666667,5.21583333333333,5.10833333333333,5.04733333333333
2021-06-26 06:00:00,23.2315,20.263,15.0875,12.5693333333333,10.3898333333333,8.066,7.192,6.58633333333333,5.57883333333333,5.252,5.13333333333333,5.04733333333333
2021-06-26 07:00:00,23.204,20.5588333333333,14.8853333333333,12.534,10.3036666666667,7.978,7.136,6.55566666666667,5.63633333333333,5.277,5.13166666666667,5.0295
2021-06-26 08:00:00,23.2021666666667,20.9715,15.082,12.5265,10.416,8.12283333333333,7.1375,6.6025,5.55266666666667,5.24383333333333,5.12166666666667,5.02466666666667
2021-06-26 09:00:00,23.1828333333333,20.44,15.2165,12.606,10.3066666666667,8.18366666666667,7.227,6.53483333333333,5.47366666666667,5.20616666666667,5.0855,5.023
2021-06-26 10:00:00,23.19,20.39,15.1663333333333,12.6765,10.2186666666667,8.22433333333333,7.211,6.509,5.4325,5.17633333333333,5.06916666666667,5.00833333333333
2021-06-26 11:00:00,23.1885,20.6105,15.3323333333333,12.5191666666667,10.3628333333333,8.124,7.22033333333333,6.5895,5.53283333333333,5.20766666666667,5.0805,5.02283333333333
2021-06-26 12:00:00,23.187,20.8598333333333,15.0041666666667,12.5646666666667,10.493,7.99666666666667,7.07816666666667,6.541,5.54933333333333,5.2095,5.10166666666667,5.0245
2021-06-26 13:00:00,23.2025,21.0495,14.5965,12.5265,10.4943333333333,8.14483333333333,7.12483333333333,6.62033333333333,5.56733333333333,5.23366666666667,5.105,5.0245
2021-06-26 14:00:00,23.2343333333333,20.7691666666667,14.7605,12.6045,10.3293333333333,8.13966666666667,7.2045,6.59916666666667,5.5955,5.24866666666667,5.10183333333333,5.023
2021-06-26 15:00:00,23.2985,20.6718333333333,15.0758333333333,12.4041666666667,10.4203333333333,8.12416666666667,7.27,6.5975,5.5295,5.22066666666667,5.10166666666667,5.036
2021-06-26 16:00:00,23.3836666666667,20.3271666666667,15.1706666666667,12.3276666666667,10.3763333333333,8.29816666666667,7.29233333333333,6.575,5.51633333333333,5.232,5.1,5.034
2021-06-26 17:00:00,23.4951666666667,19.9781666666667,15.2206666666667,12.3925,10.3553333333333,8.237,7.22366666666667,6.525,5.46716666666667,5.19766666666667,5.07733333333333,5.02433333333333
2021-06-26 18:00:00,23.5551666666667,19.7436666666667,15.3323333333333,12.4693333333333,10.4443333333333,8.19483333333333,7.15983333333333,6.47633333333333,5.41933333333333,5.18466666666667,5.08383333333333,5.03266666666667
2021-06-26 19:00:00,23.6488333333333,20.2166666666667,14.8883333333333,12.6355,10.4536666666667,8.063,7.12983333333333,6.4975,5.4425,5.17633333333333,5.08083333333333,5.01666666666667
2021-06-26 20:00:00,23.6991666666667,20.1876666666667,14.7906666666667,12.678,10.4416666666667,8.01416666666667,7.1165,6.57016666666667,5.52316666666667,5.17966666666667,5.09366666666667,5.02133333333333
2021-06-26 21:00:00,23.7146666666667,20.1958333333333,15.1246666666667,12.7351666666667,10.4066666666667,8.17583333333333,7.13416666666667,6.61683333333333,5.53466666666667,5.21766666666667,5.09516666666667,5.02933333333333
2021-06-26 22:00:00,23.7088333333333,20.2128333333333,14.9628333333333,12.6028333333333,10.3308333333333,8.0785,7.19333333333333,6.58316666666667,5.52783333333333,5.22566666666667,5.08883333333333,5.02433333333333
2021-06-26 23:00:00,23.7356666666667,20.1138333333333,15.2291666666667,12.5633333333333,10.4626666666667,8.342,7.249,6.5185,5.49816666666667,5.20933333333333,5.07566666666667,5.01333333333333
2021-06-27 00:00:00,23.8431666666667,20.8736666666667,15.3035,12.8143333333333,10.5773333333333,8.143,7.141,6.5265,5.52633333333333,5.21566666666667,5.08233333333333,5.03583333333333
2021-06-27 01:00:00,23.7661666666667,21.3991666666667,15.3138333333333,12.5221666666667,10.1683333333333,8.02816666666667,7.179,6.607,5.61666666666667,5.23883333333333,5.08533333333333,5.04083333333333
2021-06-27 02:00:00,23.8055,21.4006666666667,15.0443333333333,12.4176666666667,10.1823333333333,8.22933333333333,7.2795,6.64766666666667,5.62983333333333,5.234,5.10666666666667,5.04733333333333
2021-06-27 03:00:00,23.769,20.8946666666667,15.0226666666667,12.6278333333333,10.5616666666667,8.2025,7.26833333333333,6.6185,5.58716666666667,5.2255,5.09216666666667,5.02933333333333
2021-06-27 04:00:00,23.7495,21.508,15.1846666666667,12.3731666666667,10.344,7.91266666666667,7.13733333333333,6.53933333333333,5.50966666666667,5.19466666666667,5.0775,5.05233333333333
2021-06-27 05:00:00,23.7133333333333,21.6166666666667,14.8866666666667,12.5618333333333,10.4186666666667,8.14883333333333,7.123,6.55066666666667,5.50816666666667,5.2045,5.07933333333333,5.04566666666667
2021-06-27 06:00:00,23.7006666666667,21.43,15.0683333333333,12.5161666666667,10.3793333333333,8.28083333333333,7.262,6.63133333333333,5.5215,5.20116666666667,5.0725,5.01966666666667
2021-06-27 07:00:00,23.6935,22.2145,14.7635,12.6675,10.4271666666667,8.37183333333333,7.19,6.58633333333333,5.55583333333333,5.24383333333333,5.10216666666667,5.04583333333333
2021-06-27 08:00:00,23.6798333333333,21.4213333333333,15.07,12.603,10.3955,8.15866666666667,7.21733333333333,6.53783333333333,5.5855,5.242,5.11666666666667,5.05566666666667
2021-06-27 09:00:00,23.6853333333333,21.2431666666667,15.1836666666667,12.5738333333333,10.5606666666667,8.0975,7.07683333333333,6.43116666666667,5.5065,5.19933333333333,5.0905,5.02133333333333
2021-06-27 10:00:00,23.6601666666667,20.7676666666667,15.1388333333333,12.5191666666667,10.7418333333333,8.02966666666667,7.1215,6.444,5.44566666666667,5.178,5.09033333333333,5.02466666666667
2021-06-27 11:00:00,23.624,21.2223333333333,14.6606666666667,12.5571666666667,10.381,8.11,7.23,6.5525,5.49666666666667,5.15966666666667,5.07733333333333,5.018
2021-06-27 12:00:00,23.5986666666667,21.5636666666667,15.1245,12.6471666666667,10.1763333333333,8.22133333333333,7.28916666666667,6.691,5.60033333333333,5.21416666666667,5.09666666666667,5.01966666666667
2021-06-27 13:00:00,23.6153333333333,21.622,15.1116666666667,12.8946666666667,10.2625,7.95283333333333,7.18066666666667,6.741,5.60216666666667,5.24383333333333,5.0985,5.03583333333333
2021-06-27 14:00:00,23.6418333333333,21.4451666666667,15.3306666666667,12.6,10.4113333333333,8.17116666666667,7.20933333333333,6.59916666666667,5.57066666666667,5.25033333333333,5.10866666666667,5.054
2021-06-27 15:00:00,23.723,21.3225,15.0426666666667,12.4261666666667,10.3278333333333,8.39516666666667,7.17433333333333,6.44566666666667,5.54766666666667,5.21766666666667,5.12666666666667,5.04566666666667
2021-06-27 16:00:00,23.807,21.1985,15.0186666666667,12.578,10.5536666666667,8.3655,7.2395,6.40866666666667,5.44383333333333,5.17966666666667,5.10833333333333,5.0275
2021-06-27 17:00:00,23.8696666666667,21.4146666666667,15.1375,12.5751666666667,10.3188333333333,8.16333333333333,7.3415,6.5345,5.41433333333333,5.18966666666667,5.10516666666667,5.015
2021-06-27 18:00:00,24.0386666666667,21.7225,14.8708333333333,12.6811666666667,10.3338333333333,8.12266666666667,7.23966666666667,6.66033333333333,5.523,5.22733333333333,5.11833333333333,5.0375
2021-06-27 19:00:00,24.1716666666667,21.5818333333333,14.9826666666667,12.6806666666667,10.2505,8.237,7.26516666666667,6.7555,5.633,5.267,5.1135,5.06233333333333
2021-06-27 20:00:00,24.2873333333333,21.7348333333333,15.215,12.7838333333333,10.2598333333333,8.17266666666667,7.1265,6.583,5.61033333333333,5.28033333333333,5.13166666666667,5.04933333333333
2021-06-27 21:00:00,24.282,21.2975,15.2536666666667,12.4248333333333,10.4005,8.19,7.1165,6.4845,5.55266666666667,5.20783333333333,5.06766666666667,5.015
2021-06-27 22:00:00,24.2121666666667,21.444,15.3325,12.6231666666667,10.6088333333333,8.34983333333333,7.2285,6.5055,5.47866666666667,5.173,5.07583333333333,5.0165
2021-06-27 23:00:00,24.135,22.2158333333333,15.0905,12.379,10.5653333333333,8.165,7.09766666666667,6.48283333333333,5.49666666666667,5.163,5.06766666666667,5.018
2021-06-28 00:00:00,24.3196666666667,22.305,14.8551666666667,12.7278333333333,10.5088333333333,8.09883333333333,7.16466666666667,6.6605,5.51483333333333,5.20283333333333,5.08066666666667,5.0115
2021-06-28 01:00:00,24.2413333333333,21.3085,15.2478333333333,12.7485,10.3426666666667,8.12083333333333,7.12133333333333,6.55566666666667,5.513,5.21266666666667,5.092,5.01316666666667
2021-06-28 02:00:00,24.131,22.1991666666667,15.218,12.3041666666667,10.3265,8.20266666666667,7.246,6.67,5.56916666666667,5.23716666666667,5.10516666666667,5.03416666666667
2021-06-28 03:00:00,24.3336666666667,21.0826666666667,14.9441666666667,12.422,10.7826666666667,8.29183333333333,7.222,6.59766666666667,5.60216666666667,5.24066666666667,5.10833333333333,5.04566666666667
2021-06-28 04:00:00,24.408,21.5286666666667,15.3408333333333,12.6693333333333,10.5535,8.15066666666667,7.04633333333333,6.41966666666667,5.53933333333333,5.247,5.11333333333333,5.02933333333333
2021-06-28 05:00:00,24.4385,22.351,14.8333333333333,12.369,10.3961666666667,8.16183333333333,7.2555,6.551,5.53433333333333,5.22366666666667,5.10166666666667,5.01983333333333
2021-06-28 06:00:00,24.3518333333333,22.036,14.8968333333333,12.6791666666667,10.3796666666667,8.33266666666667,7.17916666666667,6.62016666666667,5.56233333333333,5.211,5.092,5.01633333333333
2021-06-28 07:00:00,24.2525,22.1395,15.1433333333333,12.8803333333333,10.2505,8.2495,7.12483333333333,6.55383333333333,5.528,5.21083333333333,5.07583333333333,5.01966666666667
2021-06-28 08:00:00,24.3618333333333,21.9078333333333,15.043,12.6295,10.1805,8.2775,7.23966666666667,6.55566666666667,5.46866666666667,5.19966666666667,5.07433333333333,5.01316666666667
2021-06-28 09:00:00,24.222,21.6581666666667,14.9655,12.7793333333333,10.5066666666667,7.98433333333333,7.13916666666667,6.63783333333333,5.58883333333333,5.2305,5.0675,5.01316666666667
2021-06-28 10:00:00,24.359,21.5803333333333,15.1676666666667,12.7765,10.1881666666667,8.15366666666667,7.29683333333333,6.7635,5.589,5.224,5.08383333333333,5.01966666666667
2021-06-28 11:00:00,24.3771666666667,21.7238333333333,15.0433333333333,12.6148333333333,10.4201666666667,8.24666666666667,7.19166666666667,6.6025,5.56416666666667,5.22083333333333,5.0885,5.03083333333333
2021-06-28 12:00:00,24.3995,21.6876666666667,15.2565,12.5383333333333,10.4565,8.12566666666667,7.05933333333333,6.515,5.549,5.21766666666667,5.0905,5.02933333333333
2021-06-28 13:00:00,24.5055,21.8213333333333,15.255,12.4116666666667,10.2901666666667,8.242,7.3335,6.56533333333333,5.53116666666667,5.193,5.08716666666667,5.05233333333333
2021-06-28 14:00:00,24.5716666666667,21.4938333333333,15.1721666666667,12.4985,10.3946666666667,8.2075,7.30316666666667,6.49733333333333,5.50166666666667,5.20466666666667,5.0935,5.0475
2021-06-28 15:00:00,24.7031666666667,21.657,15.394,12.4588333333333,10.567,8.154,7.2635,6.55066666666667,5.50333333333333,5.21283333333333,5.07916666666667,5.02116666666667
2021-06-28 16:00:00,24.5728333333333,21.6958333333333,15.1591666666667,12.5706666666667,10.4763333333333,8.07083333333333,7.20433333333333,6.59133333333333,5.53766666666667,5.247,5.10166666666667,5.01316666666667
2021-06-28 17:00:00,24.3475,22.0361666666667,15.2266666666667,12.5,10.6516666666667,8.26366666666667,7.23483333333333,6.5395,5.49166666666667,5.216,5.07733333333333,5.0115
2021-06-28 18:00:00,24.3126666666667,21.8911666666667,15.2553333333333,12.6251666666667,10.6138333333333,8.22766666666667,7.12166666666667,6.50083333333333,5.5215,5.22366666666667,5.07583333333333,5.01
2021-06-28 19:00:00,24.5856666666667,22.0876666666667,15.2093333333333,12.5648333333333,10.4201666666667,8.14933333333333,7.195,6.61216666666667,5.53466666666667,5.19633333333333,5.08866666666667,5.03416666666667
2021-06-28 20:00:00,24.7578333333333,22.3051666666667,15.1533333333333,12.5443333333333,10.4748333333333,8.15866666666667,7.20766666666667,6.57833333333333,5.56083333333333,5.193,5.0985,5.02766666666667
2021-06-28 21:00:00,24.881,21.087,15.3865,12.6778333333333,10.4321666666667,8.16666666666667,7.26666666666667,6.63133333333333,5.59683333333333,5.1995,5.08216666666667,5.03233333333333
2021-06-28 22:00:00,24.947,21.2486666666667,15.1778333333333,12.5973333333333,10.5548333333333,8.17283333333333,7.26216666666667,6.55566666666667,5.58566666666667,5.20783333333333,5.09833333333333,5.04566666666667
2021-06-28 23:00:00,24.9328333333333,21.6405,14.9928333333333,12.691,10.3688333333333,8.1915,7.203,6.57,5.5475,5.23866666666667,5.115,5.064
